YEAR,COUNTRY,TF8,SYS02,SYS03,SYS04,SE005,SE010,SE011,SE015,SE016,SE020,SE021,SE025,SE030,SE035,SE041,SE042,SE046,SE050,SE054,SE055,SE060,SE065,SE071,SE072,SE073,SE074,SE075,SE080,SE085,SE086,SE087,SE090,SE095,SE100,SE105,SE110,SE110D,SE110N,SE115,SE115D,SE115N,SE120,SE120D,SE120N,SE125,SE125D,SE125N,SE126,SE126D,SE126N,SE127,SE127D,SE127N,SE131,SE132,SE132D,SE132N,SE135,SE136,SE136D,SE136N,SE140,SE145,SE146,SE150,SE155,SE160,SE165,SE170,SE175,SE180,SE185,SE190,SE195,SE200,SE206,SE207,SE207D,SE207N,SE211,SE216,SE220,SE225,SE230,SE235,SE240,SE245,SE251,SE256,SE260,SE265,SE270,SE275,SE281,SE284,SE284D,SE284N,SE285,SE290,SE295,SE296,SE297,SE298,SE300,SE305,SE309,SE309D,SE309N,SE310,SE315,SE320,SE325,SE330,SE331,SE336,SE340,SE345,SE350,SE356,SE360,SE365,SE370,SE375,SE380,SE381,SE390,SE395,SE405,SE406,SE407,SE408,SE409,SE410,SE415,SE420,SE425,SE425D,SE425N,SE430,SE430D,SE430N,SE436,SE437,SE441,SE446,SE450,SE455,SE460,SE465,SE470,SE475,SE476,SE480,SE485,SE490,SE495,SE501,SE506,SE510,SE516,SE521,SE526,SE530,SE532,SE532D,SE532N,SE600,SE605,SE610,SE611,SE612,SE613,SE615,SE616,SE617,SE618,SE619,SE621,SE622,SE623,SE624,SE625,SE626,SE630,SE631,SE632,SE640,SE650,SE699,SE700,SE750
2013,(ELL) Greece,(2) Horticulture,10070,100 - <200,0.34075,48.4,2.09,4829.6,1.28,3002.92,0.81,1826.68,2.92,0.99,0.42,0.21,0.0,0.83,0.07,0.93,0.38,0.48,0.07,0.35,0.04,0.07,0.11,0.0,0.21,0.0,0.0,0.0,0.0,0.18,0.0,0.03,29.809472777,0.02,0.48,114.73710606,0.03,3.05,0.7246702217000001,0.2,0.15,,0.0,0.0,,0.0,0.0,,0.0,0.0,45145.0,1.4885578329,30328.33,45145.48,44574.0,15888.011075999999,2.81,44573.51,347.0,20.0,0.0,594.0,0.0,0.0,260.0,37329.0,2003.0,674.0,452.0,598.0,155.0,2142.0,301.0,1103.5633307,0.21,229.62,-3.0,0.0,0.0,3.0,70.0,26.0,46.0,82.0,74.0,271.0,324.0,40.0,30328.0,18172.0,11316.0,3820.2405794,2.92,11145.51,4046.0,20.0,3113.0,,,,3137.0,850.0,685.87467487,0.21,142.71,133.0,14.0,34.0,6.0,4.0,0.0,6856.0,1619.0,3642.0,377.0,1217.0,5479.0,6678.0,5695.0,970.0,13.0,13.0,686.0,-930.0,-16.0,0.0,0.0,-16.0,0.0,26846.0,21367.0,14674.0,10220.319379,2.09,21367.38,11500.561084,1.28,14673.63,120520.0,0.0,117426.0,70101.0,27526.0,19688.0,111.0,3093.0,140.0,66.0,0.0,2888.0,655.0,655.0,0.0,119864.0,-3816.0,64642.0,1985.0,-3494.0,19833.0,17777.0,0.1475047407,120519.5,17777.2,-128.0,1488.0,109.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,133.0,144.0,0.0,0.0,1088.0,1088.0,0.0,0.0,4.0,147.0,0.0,0.0
2013,(ELL) Greece,(3) Wine,11410,200 - <500,0.34075,17.1,0.84,1919.5,0.72,1649.8,0.12,269.71,4.04,1.06,0.92,0.03,0.0,0.02,2.05,0.79,0.03,0.76,0.0,0.03,0.05,0.15,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.19,0.0,0.0,24.935693541,0.04,1.02,125.29738561,0.03,3.22,0.44312123600000003,0.02,0.01,,0.0,0.0,,0.0,0.0,,0.0,0.0,15319.0,1.596731521,9593.88,15318.85,14934.0,3892.9326937,3.84,14934.01,586.0,16.0,0.0,109.0,0.0,5.0,4.0,143.0,190.0,40.0,12885.0,858.0,56.0,43.0,332.0,1474.0220978,0.2,296.43,-84.0,0.0,0.0,0.0,-111.0,0.0,1.0,407.0,35.0,53.0,411.0,24.0,9594.0,5317.0,2601.0,597.75304362,4.04,2413.09,152.0,10.0,857.0,,,,1061.0,343.0,932.10486316,0.2,187.45,182.0,12.0,3.0,2.0,2.0,0.0,2717.0,607.0,1217.0,278.0,614.0,3069.0,1208.0,888.0,319.0,0.0,0.0,131.0,-193.0,14.0,17.0,0.0,-2.0,0.0,12636.0,9567.0,8374.0,11399.306564,0.84,9567.38,11645.097679999999,0.72,8374.26,72663.0,0.0,70096.0,51433.0,3768.0,14858.0,36.0,2567.0,589.0,315.0,0.0,1664.0,0.0,0.0,0.0,72663.0,-3368.0,37537.0,-261.0,-3329.0,11039.0,11296.0,0.1554568468,72662.82,11295.93,2635.0,2960.0,72.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,7.0,61.0,62.0,130.0,0.0,0.0,2633.0,2633.0,0.0,0.0,38.0,123.0,0.0,0.0
2013,(ELL) Greece,(4) Other permanent crops,139470,1000 - <2000,0.34075,12.8,0.9,2037.35,0.73,1671.78,0.16,365.57,4.88,1.24,0.42,0.05,0.0,0.02,0.16,3.88,0.88,2.98,0.02,0.14,0.09,0.11,0.21,0.01,0.13,0.0,0.0,0.0,0.01,0.09,0.0,0.03,29.169701764000003,0.06,1.81,109.75144080000001,0.04,3.91,0.9532139986,0.06,0.06,4000.0,0.0,10.6,,0.0,0.0,,0.0,0.0,13049.0,1.3915114702000002,9377.33,13048.66,12540.0,2685.0822498,4.67,12539.71,296.0,10.0,1.0,118.0,2.0,7.0,80.0,365.0,4878.0,1663.0,995.0,3876.0,57.0,193.0,219.0,1456.4558409,0.13,195.46,-9.0,10.0,4.0,3.0,43.0,23.0,52.0,51.0,34.0,290.0,595.0,23.0,9377.0,4847.0,2274.0,452.78966876,4.88,2207.66,111.0,6.0,936.0,,,,749.0,411.0,465.76523599,0.13,62.51,51.0,14.0,11.0,3.0,4.0,0.0,2572.0,578.0,1170.0,224.0,600.0,2981.0,1549.0,1256.0,279.0,15.0,15.0,155.0,-240.0,13.0,20.0,0.0,-7.0,0.0,11287.0,8306.0,6769.0,9260.6456722,0.9,8305.53,9225.0528797,0.73,6769.03,107023.0,0.0,105321.0,84053.0,5284.0,15921.0,63.0,1702.0,91.0,289.0,0.0,1322.0,281.0,195.0,86.0,106742.0,-2762.0,51102.0,344.0,-2637.0,9338.0,8926.0,0.0833992641,107022.96,8925.64,3085.0,3481.0,150.0,0.0,0.0,119.0,2.0,0.0,0.0,0.0,1.0,38.0,122.0,42.0,202.0,0.0,0.0,2942.0,2942.0,0.0,0.0,34.0,185.0,0.0,0.0
2013,(ELL) Greece,(5) Milk,1490,15 - <40,0.34075,112.9,2.65,6319.16,1.72,4230.16,0.93,2089.0,21.33,15.44,10.27,0.52,0.15,0.0,0.01,0.41,0.0,0.41,0.0,9.82,0.13,0.18,0.3,0.0,68.31,49.27,0.0,0.0,19.03,0.0,0.0,0.0,31.53196905,5.66,178.44,123.6738887,0.92,114.32,6.416963878300001,9.95,63.85,6263.5887306,49.27,308622.18,,0.0,0.0,,0.0,0.0,156987.0,1.1670964943000002,134510.9,156987.21,22789.0,1083.5947295,21.03,22788.75,7701.0,0.0,195.0,1041.0,0.0,195.0,579.0,0.0,0.0,0.0,29.0,491.0,12646.0,106.0,134098.0,1963.1930447,68.31,134097.6,-17112.0,133017.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,302.0,14977.0,134511.0,113520.0,95222.0,308.67501616,21.33,6584.49,1939.0,0.0,3150.0,,,,884.0,611.0,1297.6624101,68.31,88637.96,81980.0,14977.0,0.0,0.0,6658.0,0.0,18298.0,1809.0,9905.0,4160.0,2424.0,11572.0,9419.0,6533.0,2871.0,15.0,15.0,77.0,-1817.0,-10.0,0.0,0.0,-10.0,0.0,65498.0,53926.0,44497.0,20363.007363,2.65,53926.24,25924.823559,1.72,44497.32,354670.0,0.0,324772.0,65679.0,77257.0,105861.0,75974.0,29898.0,18059.0,888.0,0.0,10950.0,126.0,126.0,0.0,354544.0,-25016.0,306322.0,-10968.0,-22540.0,72262.0,65002.0,0.18327491829999998,354669.51,65002.03,22031.0,23924.0,193.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,1636.0,0.0,1636.0,0.0,0.0,15414.0,15414.0,0.0,0.0,0.0,6681.0,0.0,0.0
2013,(ELL) Greece,(6) Other grazing livestock,51810,500 - <1000,0.34075,37.1,1.51,3689.11,1.27,3159.49,0.24,529.62,17.49,11.13,2.74,0.1,0.02,0.01,0.03,0.6,0.06,0.53,0.01,13.29,0.24,0.44,0.69,0.01,30.38,0.1,0.0,0.0,5.67,24.41,0.07,0.04,27.548419908000003,0.38,10.55,115.46550673,0.41,46.91,1.6825891423,13.47,22.67,2818.7941663,0.1,284.13,,0.0,0.0,,0.0,0.0,34241.0,1.347020958,25419.7,34240.87,6933.0,412.21113804,16.81,6928.57,2149.0,101.0,13.0,36.0,0.0,23.0,137.0,80.0,201.0,51.0,157.0,542.0,3355.0,102.0,27235.0,896.56465325,30.38,27235.26,37.0,133.0,1888.0,77.0,8837.0,19.0,76.0,16131.0,74.0,73.0,790.0,4078.0,25420.0,19429.0,15104.0,91.614666385,17.49,1602.79,463.0,85.0,757.0,,,,194.0,189.0,444.46512746,30.38,13501.67,12647.0,3986.0,33.0,4.0,822.0,0.0,4324.0,1000.0,1859.0,748.0,718.0,3478.0,2513.0,1569.0,900.0,44.0,44.0,168.0,-662.0,28.0,29.0,0.0,-1.0,0.0,24335.0,20858.0,18373.0,13848.740891999998,1.51,20857.99,14469.212647,1.27,18372.99,104482.0,0.0,95377.0,39133.0,17646.0,18219.0,20380.0,9104.0,4804.0,614.0,0.0,3686.0,536.0,333.0,203.0,103945.0,-2592.0,71701.0,912.0,-2566.0,20922.0,20087.0,0.192252515,104481.51,20086.83,9524.0,10354.0,116.0,0.0,0.0,94.0,518.0,140.0,113.0,221.0,44.0,104.0,1618.0,82.0,1804.0,0.0,0.0,7207.0,7207.0,0.0,0.0,530.0,710.0,0.0,0.0
2013,(ELL) Greece,(7) Granivores,950,15 - <40,0.34075,77.7,1.95,4974.11,1.5,3970.91,0.45,1003.2,6.31,5.94,3.53,0.0,0.0,0.03,0.08,0.3,0.07,0.23,0.0,0.99,1.39,0.0,1.39,0.0,71.39,0.0,0.0,0.0,0.0,1.45,7.04,60.52,,0.0,0.0,,0.0,0.0,1.6203125,0.9,1.45,,0.0,0.0,,0.0,0.0,,0.0,0.0,175328.0,1.0976772715,159726.1,175327.76,2794.0,567.32058702,4.93,2794.33,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,290.0,0.0,377.0,251.0,43.0,0.0,172533.0,2416.7110061,71.39,172533.4,1217.0,0.0,0.0,2555.0,435.0,86218.0,60436.0,1171.0,21719.0,0.0,500.0,1510.0,159726.0,145025.0,131453.0,47.262375832,6.31,298.39,221.0,0.0,37.0,,,,7.0,33.0,1837.1043042,71.39,131154.2,990.0,0.0,122540.0,1510.0,7624.0,0.0,13572.0,2267.0,9349.0,447.0,1510.0,9886.0,4816.0,4081.0,667.0,68.0,68.0,215.0,-255.0,0.0,0.0,0.0,0.0,0.0,31684.0,21798.0,16983.0,11203.194403,1.95,21798.44,11336.476222,1.5,16982.73,252583.0,0.0,195354.0,10278.0,125842.0,55134.0,4100.0,57229.0,15408.0,0.0,0.0,41821.0,1696.0,0.0,1696.0,250887.0,-7301.0,248794.0,250.0,-9635.0,25425.0,24201.0,0.095815361,252583.24,24201.35,1381.0,1851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,79.0,0.0,0.0,1490.0,1490.0,0.0,0.0,0.0,282.0,0.0,0.0
2013,(ELL) Greece,(8) Mixed,25220,200 - <500,0.34075,20.5,1.11,2601.39,1.0,2346.53,0.11,254.87,9.98,4.81,2.93,0.51,0.04,0.04,0.11,1.85,0.17,1.66,0.01,4.09,0.12,0.29,0.43,0.04,7.07,0.04,0.0,0.0,0.37,6.19,0.35,0.08,33.026770863,0.44,14.55,116.57932889,0.41,47.99,1.2214382472,4.13,5.04,2984.9008062,0.04,131.87,,0.0,0.0,,0.0,0.0,20249.0,1.3628583582,14857.61,20248.81,7715.0,807.41097498,9.56,7715.01,2348.0,198.0,60.0,263.0,0.0,138.0,521.0,319.0,407.0,205.0,522.0,1488.0,1197.0,111.0,12289.0,1041.0153841,7.07,7363.65,-81.0,62.0,247.0,214.0,2372.0,74.0,29.0,3746.0,5544.0,245.0,828.0,1674.0,14858.0,10341.0,6495.0,193.08776278,9.98,1927.37,473.0,77.0,941.0,,,,332.0,181.0,523.88932498,7.07,3705.74,3302.0,1526.0,765.0,71.0,500.0,0.0,3846.0,797.0,1825.0,622.0,602.0,3049.0,1468.0,793.0,643.0,32.0,32.0,201.0,-626.0,-2.0,0.0,0.0,-2.0,0.0,13988.0,10939.0,9470.0,9857.140549299998,1.11,10939.07,9507.356546100002,1.0,9469.88,94736.0,0.0,83708.0,51957.0,10763.0,16839.0,4150.0,11028.0,7793.0,525.0,0.0,2710.0,584.0,477.0,107.0,94152.0,-2352.0,56069.0,906.0,-2143.0,11891.0,10888.0,0.11493365189999999,94736.17,10888.37,4080.0,4908.0,313.0,0.0,0.0,257.0,103.0,31.0,1.0,43.0,28.0,12.0,469.0,80.0,561.0,9.0,0.0,3512.0,3512.0,0.0,0.0,140.0,411.0,0.0,0.0
2013,(ESP) Spain,(1) Fieldcrops,157060,2000 - <3000,166.386,41.5,1.2,2317.42,1.02,1988.27,0.18,329.15,60.47,24.04,34.67,9.09,0.0,0.26,0.87,2.57,0.96,1.61,0.0,4.97,6.58,1.35,7.98,0.45,0.87,0.01,0.0,0.0,0.08,0.16,0.05,0.57,34.504753825,7.55,260.68,116.0044479,2.31,267.71,0.3370537354,0.66,0.22,6481.25,0.01,59.53,,0.0,0.0,,0.0,0.0,43490.0,1.1919876735,36484.95,43489.61,41970.0,800.49923818,52.43,41970.27,23925.0,854.0,0.0,2861.0,1190.0,2194.0,1861.0,1686.0,1042.0,382.0,1803.0,1154.0,2697.0,322.0,440.0,499.4921267,0.87,433.41,-75.0,20.0,82.0,48.0,87.0,98.0,0.0,63.0,42.0,1080.0,3.0,70.0,36485.0,26895.0,13426.0,218.79457867,60.47,13230.56,3779.0,53.0,6591.0,,,,2504.0,357.0,221.72005222,0.87,192.39,137.0,15.0,35.0,1.0,21.0,2.0,13469.0,2508.0,4663.0,2964.0,3334.0,3276.0,6314.0,2496.0,3587.0,231.0,229.0,664.0,1220.0,-115.0,120.0,0.0,-235.0,0.0,30140.0,26864.0,20436.0,22469.019891,1.2,26864.06,20038.120754,1.02,20375.43,283420.0,0.0,215658.0,183813.0,11728.0,19918.0,199.0,67762.0,80.0,1176.0,0.0,66506.0,6147.0,5445.0,701.0,277274.0,-532.0,105870.0,1887.0,-1389.0,24846.0,21817.0,0.0769771586,283420.47,21816.9,13546.0,12989.0,1297.0,1.0,0.0,1047.0,14.0,1.0,7.0,6.0,0.0,513.0,367.0,25.0,905.0,131.0,2.0,10557.0,10557.0,0.0,0.0,325.0,84.0,0.0,0.0
2013,(ESP) Spain,(2) Horticulture,26680,500 - <1000,166.386,140.0,2.67,5215.81,1.3,2678.04,1.37,2537.76,13.58,6.18,1.42,0.76,0.0,3.78,0.19,0.31,0.2,0.1,0.01,6.54,0.46,0.13,0.59,0.57,0.23,0.0,0.0,0.0,0.0,0.22,0.01,0.01,44.220020895,0.4,17.57,119.60369495,0.19,22.47,0.025550347200000004,6.39,0.16,,0.0,0.0,,0.0,0.0,,0.0,0.0,87342.0,1.4135520988999999,61789.29,87342.38,87133.0,6674.1189867,12.99,86715.54,1213.0,40.0,0.0,1177.0,277.0,135.0,597.0,80906.0,472.0,681.0,389.0,117.0,49.0,1080.0,81.0,351.53437654,0.23,81.27,-13.0,0.0,0.0,2.0,61.0,-2.0,19.0,0.0,1.0,128.0,0.0,43.0,61789.0,38865.0,23339.0,1701.1812188000001,13.58,23104.54,9274.0,42.0,6184.0,,,,5306.0,2526.0,205.23451991,0.23,47.45,26.0,1.0,9.0,0.0,12.0,0.0,15526.0,2813.0,4800.0,1841.0,6072.0,3805.0,19120.0,16919.0,1782.0,418.0,418.0,660.0,4112.0,-549.0,106.0,0.0,-655.0,0.0,54906.0,51100.0,31432.0,19131.044323,2.67,51100.46,24233.86198,1.3,31483.2,281274.0,0.0,202869.0,142537.0,44185.0,15971.0,176.0,78405.0,16.0,208.0,0.0,78181.0,12710.0,11583.0,1127.0,268563.0,-483.0,150369.0,4300.0,495.0,35071.0,33624.0,0.11954261769999999,281273.51,33624.17,6428.0,2976.0,1143.0,0.0,0.0,1064.0,3.0,0.0,0.0,2.0,1.0,88.0,20.0,143.0,251.0,14.0,0.0,1445.0,1445.0,0.0,0.0,82.0,120.0,0.0,0.0
2013,(ESP) Spain,(3) Wine,46280,500 - <1000,166.386,30.7,1.46,2824.81,1.04,2051.26,0.42,773.55,21.88,2.65,1.84,0.25,0.0,0.0,15.01,2.37,1.21,1.16,0.0,0.14,1.22,0.53,2.2,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.511291596999996,0.31,10.46,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,38582.0,1.7651901806999999,21856.97,38581.71,38203.0,1948.0241219999998,19.61,38203.42,946.0,82.0,0.0,5.0,10.0,32.0,0.0,4.0,1009.0,28.0,35110.0,671.0,2.0,305.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0,5.0,21857.0,11489.0,4495.0,205.45672286,21.88,4495.42,177.0,5.0,2249.0,,,,1808.0,261.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6993.0,1356.0,2782.0,1231.0,1624.0,3903.0,6465.0,5869.0,473.0,124.0,123.0,760.0,2347.0,48.0,244.0,0.0,-196.0,0.0,31699.0,27797.0,21379.0,19004.48047,1.46,27796.76,20221.485812,1.04,21100.82,219321.0,0.0,172835.0,149661.0,11474.0,11700.0,0.0,46486.0,0.0,805.0,0.0,45681.0,3100.0,2534.0,566.0,216221.0,3376.0,103210.0,2734.0,-1169.0,24944.0,21433.0,0.0977261997,219321.06,21433.41,4607.0,3019.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,353.0,69.0,20.0,442.0,44.0,2.0,2465.0,2465.0,0.0,0.0,10.0,26.0,0.0,0.0
2013,(ESP) Spain,(4) Other permanent crops,185530,1000 - <2000,166.386,27.2,1.19,2259.77,0.8,1534.54,0.39,725.23,18.29,2.66,0.84,0.14,0.0,0.01,0.47,15.56,6.46,9.1,0.0,0.65,0.57,0.04,0.62,0.36,0.44,0.0,0.0,0.0,0.01,0.04,0.0,0.39,28.318300964000002,0.14,4.07,108.90711777,0.03,3.79,0.21497624280000002,0.14,0.03,,0.0,0.0,,0.0,0.0,,0.0,0.0,31062.0,1.4260724318,21781.2,31061.57,30798.0,1743.3334077999998,17.67,30798.27,465.0,2.0,0.0,11.0,1.0,25.0,53.0,123.0,11964.0,6502.0,902.0,10617.0,21.0,113.0,93.0,208.99843003,0.44,93.0,-7.0,0.0,9.0,0.0,17.0,0.0,0.0,10.0,57.0,170.0,2.0,1.0,21781.0,13076.0,5198.0,282.26013488,18.29,5163.86,197.0,0.0,2397.0,,,,2330.0,240.0,76.696092021,0.44,34.13,27.0,1.0,0.0,0.0,7.0,0.0,7878.0,1137.0,2491.0,961.0,3289.0,2527.0,6179.0,5297.0,762.0,120.0,110.0,412.0,1334.0,-47.0,47.0,0.0,-94.0,0.0,26106.0,23579.0,17353.0,19815.162919,1.19,23578.8,21706.621608,0.8,17353.46,205687.0,0.0,163968.0,139942.0,8902.0,15096.0,28.0,41719.0,21.0,312.0,0.0,41386.0,2536.0,2155.0,381.0,203151.0,-8118.0,85154.0,871.0,-1657.0,19806.0,18529.0,0.09008307880000001,205686.9,18528.91,8120.0,7198.0,997.0,0.0,0.0,934.0,0.0,0.0,0.0,0.0,0.0,818.0,129.0,21.0,969.0,19.0,0.0,5190.0,5190.0,0.0,0.0,65.0,22.0,0.0,0.0
2013,(ESP) Spain,(5) Milk,16790,500 - <1000,166.386,141.1,1.76,3489.98,1.52,3047.04,0.24,442.94,30.05,13.23,3.2,0.12,0.0,0.0,0.01,0.03,0.01,0.02,0.0,25.9,0.79,0.0,0.79,0.32,71.29,49.86,0.0,0.0,20.84,0.24,0.33,0.0,39.091995007,0.21,8.21,81.18438851,0.88,71.22,2.555548021,26.69,68.2,6934.057515100001,49.86,345745.04,,0.0,0.0,,0.0,0.0,143718.0,1.2180000295,117995.2,143718.16,11383.0,389.00793805,29.26,11383.34,1944.0,21.0,0.0,98.0,0.0,15.0,0.0,18.0,17.0,0.0,9.0,28.0,9220.0,13.0,131512.0,1844.774481,71.29,131511.8,3796.0,116871.0,13893.0,524.0,136.0,0.0,0.0,53.0,35.0,823.0,19.0,10552.0,117995.0,105201.0,85043.0,153.98756953,30.05,4627.3,1051.0,6.0,2468.0,,,,613.0,495.0,1128.0207955,71.29,80415.27,71873.0,10523.0,350.0,22.0,8192.0,0.0,20159.0,5091.0,7385.0,3124.0,4558.0,6581.0,6213.0,3979.0,1663.0,571.0,568.0,398.0,595.0,54.0,352.0,0.0,-298.0,0.0,54041.0,47460.0,41301.0,26939.904269,1.76,47460.06,26805.464478,1.52,40855.99,492218.0,0.0,382098.0,240885.0,50837.0,24637.0,65844.0,110120.0,15050.0,3010.0,0.0,92060.0,15941.0,15042.0,899.0,476277.0,3371.0,259805.0,7259.0,678.0,44520.0,38808.0,0.0788436063,492217.63,38808.21,15524.0,15328.0,7.0,0.0,0.0,7.0,2472.0,2287.0,92.0,7.0,86.0,678.0,650.0,76.0,1404.0,294.0,26.0,10351.0,10351.0,0.0,0.0,2280.0,773.0,0.0,0.0
2013,(ESP) Spain,(6) Other grazing livestock,80810,1000 - <2000,166.386,52.2,1.43,2863.23,1.21,2459.93,0.22,403.3,71.54,35.67,5.57,0.48,0.0,0.0,0.02,1.13,0.47,0.66,0.0,60.61,2.13,0.1,3.73,1.43,50.77,0.18,0.0,0.0,26.73,23.05,0.43,0.01,33.72223651,0.52,17.57,102.62487709,0.2,20.43,0.7331450267,62.61,45.91,5192.8647018,0.18,920.72,,0.0,0.0,,0.0,0.0,56685.0,1.2034214893000001,47102.85,56684.58,8306.0,122.51075554,67.8,8306.24,2961.0,86.0,0.0,63.0,4.0,94.0,0.0,0.0,349.0,0.0,25.0,557.0,4086.0,81.0,47669.0,938.87285264,50.77,47669.33,1229.0,389.0,18545.0,548.0,10628.0,0.0,12.0,16919.0,629.0,709.0,8.0,4209.0,47103.0,38076.0,29990.0,31.186257749,71.54,2231.05,573.0,9.0,1101.0,,,,398.0,159.0,546.7217843999999,50.77,27758.67,24709.0,4197.0,272.0,3.0,2778.0,0.0,8086.0,1901.0,3138.0,837.0,2210.0,3450.0,5577.0,3218.0,2050.0,309.0,308.0,347.0,1197.0,-13.0,172.0,0.0,-185.0,0.0,33127.0,29677.0,24087.0,20810.531475,1.43,29677.17,19384.022159,1.21,23387.89,296300.0,0.0,222801.0,139789.0,29441.0,14099.0,39474.0,73499.0,12401.0,2032.0,0.0,59066.0,8323.0,7569.0,753.0,287977.0,4925.0,159975.0,2926.0,-524.0,26252.0,23337.0,0.0787602479,296299.54,23336.62,14518.0,13669.0,33.0,0.0,0.0,29.0,3415.0,21.0,2787.0,509.0,98.0,1060.0,862.0,90.0,2013.0,77.0,3.0,7924.0,7924.0,0.0,0.0,789.0,204.0,0.0,0.0
2013,(ESP) Spain,(7) Granivores,18180,500 - <1000,166.386,448.9,1.8,3534.82,1.25,2499.6,0.55,1035.22,37.55,21.06,18.96,1.15,0.0,0.06,0.21,2.03,1.15,0.88,0.0,9.16,4.43,0.0,5.95,2.27,364.08,0.08,0.0,0.0,1.65,0.76,268.47,91.76,43.303852658000004,3.93,170.19,134.51939964,3.73,501.28,0.5332426385,4.24,2.26,7625.0,0.08,599.9,,0.0,0.0,,0.0,0.0,244276.0,1.2510774586,195252.1,244275.55,27280.0,863.65577843,31.59,27280.04,18894.0,395.0,0.0,112.0,0.0,364.0,79.0,439.0,2646.0,126.0,638.0,667.0,2619.0,301.0,214961.0,590.41888644,364.08,214961.5,-1707.0,192.0,582.0,147191.0,246.0,25757.0,7101.0,201.0,33690.0,2034.0,5.0,689.0,195252.0,169160.0,142911.0,217.42135542,37.55,8163.97,1823.0,117.0,3968.0,,,,1559.0,814.0,370.10043672,364.08,134747.3,817.0,180.0,125894.0,392.0,8036.0,0.0,26249.0,6305.0,9038.0,3235.0,7672.0,10966.0,15126.0,9706.0,3699.0,1721.0,1714.0,497.0,2064.0,-47.0,399.0,0.0,-447.0,0.0,83239.0,72273.0,57100.0,40060.558939999995,1.8,72273.15,37241.937152,1.25,46699.82,443537.0,0.0,290065.0,133444.0,112662.0,28308.0,15652.0,153472.0,41261.0,2600.0,0.0,109610.0,45152.0,39746.0,5406.0,398385.0,19305.0,331553.0,10497.0,-468.0,69592.0,54227.0,0.1222606288,443536.89,54227.1,8124.0,6556.0,62.0,0.0,0.0,62.0,205.0,1.0,142.0,19.0,43.0,161.0,214.0,261.0,636.0,212.0,24.0,5362.0,5362.0,0.0,0.0,66.0,55.0,0.0,0.0
2013,(ESP) Spain,(8) Mixed,32130,200 - <500,166.386,52.6,1.44,2760.2,1.24,2381.19,0.2,379.01,57.2,21.26,18.11,2.6,0.0,0.05,0.24,4.44,3.02,1.42,0.0,26.88,4.28,0.2,4.85,0.96,32.47,0.76,0.0,0.0,9.64,11.73,9.27,0.33,25.751419875,3.94,101.47,100.49823186,0.49,49.57,0.6921906981999999,29.5,20.42,8917.1054759,0.76,6789.05,,0.0,0.0,,0.0,0.0,48744.0,1.1772750553,41404.23,48744.16,18593.0,355.27671055,52.33,18592.74,8702.0,261.0,0.0,2450.0,136.0,429.0,30.0,654.0,2173.0,9.0,411.0,971.0,2121.0,245.0,29713.0,868.8252737,32.47,28208.92,240.0,2521.0,7066.0,7572.0,5497.0,27.0,42.0,4222.0,2766.0,439.0,4.0,3070.0,41404.0,33975.0,24838.0,109.85200721,57.2,6283.49,1775.0,23.0,2824.0,,,,1257.0,427.0,560.6859301,32.47,18204.29,11790.0,2903.0,4878.0,144.0,1886.0,0.0,9137.0,2020.0,3412.0,1239.0,2466.0,2734.0,4695.0,2989.0,1518.0,188.0,188.0,455.0,1085.0,-9.0,149.0,0.0,-157.0,0.0,26137.0,23403.0,18699.0,16226.334578999998,1.44,23402.96,14844.271600999999,1.24,18372.47,259097.0,0.0,190227.0,141225.0,18156.0,12748.0,18100.0,68870.0,10758.0,1137.0,0.0,56975.0,4995.0,4636.0,360.0,254102.0,2377.0,123515.0,1477.0,-1257.0,21775.0,19982.0,0.0771212037,259097.38,19981.9,11368.0,10738.0,142.0,0.0,0.0,120.0,1536.0,17.0,1126.0,229.0,164.0,357.0,849.0,92.0,1297.0,79.0,2.0,7587.0,7587.0,0.0,0.0,499.0,96.0,0.0,0.0
